split,image_id,file_name,annotation_id,class_id,class_name,keypoint,keypoint_name,issue,x,y,visibility,image_width,image_height,bbox,source_group
train,477,000477.jpg,5277,0,Channel,1,new-point-0,out_of_bbox,551.353,334.708,2,1020,574,"[551.07, 321.42, 27.82, 13.11]",b2493ca8-652e-4282-a8fc-95dea3f64391.jpg
train,477,000477.jpg,5277,0,Channel,4,new-point-3,out_of_bbox,579.033,334.988,2,1020,574,"[551.07, 321.42, 27.82, 13.11]",b2493ca8-652e-4282-a8fc-95dea3f64391.jpg
train,477,000477.jpg,5284,0,Channel,1,new-point-0,out_of_bbox,546.822,339.624,2,1020,574,"[546.57, 340.27, 27.34, 11.79]",b2493ca8-652e-4282-a8fc-95dea3f64391.jpg
train,477,000477.jpg,5286,0,Channel,1,new-point-0,out_of_bbox,577.27,340.121,2,1020,574,"[577.15, 340.27, 27.96, 11.41]",b2493ca8-652e-4282-a8fc-95dea3f64391.jpg
train,477,000477.jpg,5289,0,Channel,4,new-point-3,out_of_bbox,521.717,363.869,2,1020,574,"[494.38, 351.81, 27.59, 11.58]",b2493ca8-652e-4282-a8fc-95dea3f64391.jpg
train,477,000477.jpg,5298,0,Channel,4,new-point-3,out_of_bbox,545.703,371.453,2,1020,574,"[518.61, 369.54, 27.09, 13.35]",b2493ca8-652e-4282-a8fc-95dea3f64391.jpg
train,477,000477.jpg,5300,0,Channel,4,new-point-3,out_of_bbox,576.524,371.702,2,1020,574,"[549.93, 371.78, 27.47, 11.74]",b2493ca8-652e-4282-a8fc-95dea3f64391.jpg
train,477,000477.jpg,5310,0,Channel,4,new-point-3,out_of_bbox,430.719,299.562,2,1020,574,"[403.76, 287.15, 27.26, 11.87]",b2493ca8-652e-4282-a8fc-95dea3f64391.jpg
train,477,000477.jpg,5318,0,Channel,1,new-point-0,out_of_bbox,404.274,315.377,2,1020,574,"[404.42, 302.96, 26.15, 13.12]",b2493ca8-652e-4282-a8fc-95dea3f64391.jpg
train,477,000477.jpg,5321,0,Channel,1,new-point-0,out_of_bbox,316.077,318.776,2,1020,574,"[316.22, 318.51, 28.96, 12.53]",b2493ca8-652e-4282-a8fc-95dea3f64391.jpg
train,477,000477.jpg,5327,0,Channel,4,new-point-3,out_of_bbox,435.298,320.697,2,1020,574,"[408.19, 320.95, 26.96, 13.19]",b2493ca8-652e-4282-a8fc-95dea3f64391.jpg
train,477,000477.jpg,5373,0,Channel,2,new-point-1,out_of_bbox,61.023,182.112,2,1020,574,"[60.75, 162.52, 42.13, 19.59]",b2493ca8-652e-4282-a8fc-95dea3f64391.jpg
train,477,000477.jpg,5373,0,Channel,3,new-point-2,out_of_bbox,102.606,182.274,2,1020,574,"[60.75, 162.52, 42.13, 19.59]",b2493ca8-652e-4282-a8fc-95dea3f64391.jpg
train,477,000477.jpg,5400,0,Channel,4,new-point-3,out_of_bbox,349.844,47.67,2,1020,574,"[323.24, 49.39, 27.08, 9.72]",b2493ca8-652e-4282-a8fc-95dea3f64391.jpg
train,477,000477.jpg,5536,0,Channel,3,new-point-2,out_of_bbox,148.188,343.986,2,1020,574,"[119.4, 331.25, 28.62, 12.73]",b2493ca8-652e-4282-a8fc-95dea3f64391.jpg
train,477,000477.jpg,5541,0,Channel,3,new-point-2,out_of_bbox,110.306,343.318,2,1020,574,"[83.61, 343.32, 27.53, 14.47]",b2493ca8-652e-4282-a8fc-95dea3f64391.jpg
train,477,000477.jpg,5542,0,Channel,3,new-point-2,out_of_bbox,116.648,360.681,2,1020,574,"[87.86, 345.77, 28.95, 14.91]",b2493ca8-652e-4282-a8fc-95dea3f64391.jpg
train,477,000477.jpg,5563,0,Channel,3,new-point-2,out_of_bbox,458.957,35.957,2,1020,574,"[424.61, 36.29, 34.19, 15.32]",b2493ca8-652e-4282-a8fc-95dea3f64391.jpg
train,477,000477.jpg,5565,0,Channel,1,new-point-0,out_of_bbox,462.095,53.966,2,1020,574,"[461.76, 39.43, 33.2, 13.17]",b2493ca8-652e-4282-a8fc-95dea3f64391.jpg
train,477,000477.jpg,5565,0,Channel,2,new-point-1,out_of_bbox,461.93,38.105,2,1020,574,"[461.76, 39.43, 33.2, 13.17]",b2493ca8-652e-4282-a8fc-95dea3f64391.jpg
train,477,000477.jpg,5565,0,Channel,3,new-point-2,out_of_bbox,493.639,39.261,2,1020,574,"[461.76, 39.43, 33.2, 13.17]",b2493ca8-652e-4282-a8fc-95dea3f64391.jpg
train,477,000477.jpg,5565,0,Channel,4,new-point-3,out_of_bbox,493.804,54.627,2,1020,574,"[461.76, 39.43, 33.2, 13.17]",b2493ca8-652e-4282-a8fc-95dea3f64391.jpg
train,477,000477.jpg,5569,0,Channel,1,new-point-0,out_of_bbox,425.927,72.471,2,1020,574,"[426.09, 56.77, 34.52, 17.63]",b2493ca8-652e-4282-a8fc-95dea3f64391.jpg
train,477,000477.jpg,5569,0,Channel,4,new-point-3,out_of_bbox,460.113,74.454,2,1020,574,"[426.09, 56.77, 34.52, 17.63]",b2493ca8-652e-4282-a8fc-95dea3f64391.jpg
train,477,000477.jpg,5571,0,Channel,4,new-point-3,out_of_bbox,493.144,76.106,2,1020,574,"[462.01, 58.43, 31.3, 15.97]",b2493ca8-652e-4282-a8fc-95dea3f64391.jpg
train,477,000477.jpg,5589,0,Channel,4,new-point-3,out_of_bbox,616.347,28.854,2,1020,574,"[582.9, 13.98, 33.61, 13.1]",b2493ca8-652e-4282-a8fc-95dea3f64391.jpg
train,477,000477.jpg,5600,0,Channel,3,new-point-2,out_of_bbox,583.977,74.787,2,1020,574,"[549.96, 57.06, 34.85, 17.56]",b2493ca8-652e-4282-a8fc-95dea3f64391.jpg
train,480,000480.jpg,331,1,T-beam,4,new-point-3,out_of_bbox,373.333,341.667,2,640,640,"[245.83, 342.5, 201.67, 279.17]",-2024-04-08-180945_png_jpg
train,481,000481.jpg,9158,1,T-beam,3,new-point-2,out_of_bbox,485.833,277.5,2,640,640,"[300.83, 260, 185, 220.83]",-2024-04-10-131727_png_jpg
train,482,000482.jpg,10167,1,T-beam,4,new-point-3,out_of_bbox,100,48.571,2,501,516,"[17.86, 49.29, 200.71, 219.29]",-_20230924182515_png.jpg
train,484,000484.jpg,7984,1,T-beam,1,new-point-0,out_of_image,366,108.719,1,366,215,"[333.68, 88.61, 32.32, 126.39]",-2024-04-09-190603.png
train,484,000484.jpg,7984,1,T-beam,3,new-point-2,out_of_image,366,108.719,1,366,215,"[333.68, 88.61, 32.32, 126.39]",-2024-04-09-190603.png
train,484,000484.jpg,7984,1,T-beam,4,new-point-3,out_of_image,366,205.622,1,366,215,"[333.68, 88.61, 32.32, 126.39]",-2024-04-09-190603.png
train,486,000486.jpg,868,1,T-beam,2,new-point-1,out_of_bbox,131.739,328.696,2,471,329,"[123.48, 156.09, 187.83, 171.91]",-2024-04-10-132306_png.jpg
train,486,000486.jpg,869,1,T-beam,4,new-point-3,out_of_bbox,296.957,169.565,2,471,329,"[245.65, 170, 176.09, 156.09]",-2024-04-10-132306_png.jpg
train,488,000488.jpg,120,2,HI-Beam,5,new-point-4,out_of_image,25.639,342,1,469,342,"[0, 182, 225, 160]",-2024-04-08-180015_png.jpg
train,489,000489.jpg,50,1,T-beam,3,new-point-2,out_of_bbox,185.833,635.833,2,640,640,"[161.67, 309.17, 266.67, 325.83]",-2024-04-10-132306_png_jpg
train,492,000492.jpg,3027,1,T-beam,3,new-point-2,out_of_image,267.5,640,2,640,640,"[215, 292.5, 217.5, 347.5]",-2024-04-10-132306_png_jpg
train,492,000492.jpg,3032,1,T-beam,1,new-point-0,out_of_image,640,569.167,2,640,640,"[520, 314.17, 120, 298.33]",-2024-04-10-132306_png_jpg
train,492,000492.jpg,3032,1,T-beam,2,new-point-1,out_of_image_and_out_of_bbox,684.167,561.667,1,640,640,"[520, 314.17, 120, 298.33]",-2024-04-10-132306_png_jpg
train,500,000500.jpg,7936,1,T-beam,1,new-point-0,out_of_image_and_out_of_bbox,852.5,649,2,1012,644,"[746.67, 406.5, 211.67, 237.5]",4aedfa6ec53befe81c754afb6a00c59.png
train,500,000500.jpg,7936,1,T-beam,2,new-point-1,out_of_image_and_out_of_bbox,949.167,650.667,2,1012,644,"[746.67, 406.5, 211.67, 237.5]",4aedfa6ec53befe81c754afb6a00c59.png
train,500,000500.jpg,7936,1,T-beam,3,new-point-2,out_of_image_and_out_of_bbox,755,649.833,2,1012,644,"[746.67, 406.5, 211.67, 237.5]",4aedfa6ec53befe81c754afb6a00c59.png
train,504,000504.jpg,809,1,T-beam,4,new-point-3,out_of_image_and_out_of_bbox,129.75,-51,2,248,185,"[82.75, 0, 111.25, 53.5]",-2024-04-08-181539.png
train,509,000509.jpg,10359,3,Angle Bar,1,new-point-0,out_of_bbox,85.287,0,2,416,416,"[33.61, 0.72, 119.26, 76.98]",fe395024-27.jpg
train,509,000509.jpg,10369,3,Angle Bar,2,new-point-1,out_of_image_and_out_of_bbox,73,-24.574,1,416,416,"[87.46, 0, 79.14, 49.87]",fe395024-27.jpg
train,509,000509.jpg,10369,3,Angle Bar,3,new-point-3,out_of_image_and_out_of_bbox,182.862,-32.525,1,416,416,"[87.46, 0, 79.14, 49.87]",fe395024-27.jpg
train,509,000509.jpg,10388,3,Angle Bar,1,new-point-0,out_of_image_and_out_of_bbox,207.075,-27.104,1,416,416,"[143, 0, 137, 63]",fe395024-27.jpg
train,509,000509.jpg,10389,3,Angle Bar,3,new-point-3,out_of_image_and_out_of_bbox,451.777,367.169,1,416,416,"[309.03, 278.99, 106.97, 94.68]",fe395024-27.jpg
train,509,000509.jpg,10390,3,Angle Bar,3,new-point-3,out_of_image_and_out_of_bbox,461.13,333.56,1,416,416,"[311.2, 247.19, 104.8, 100.1]",fe395024-27.jpg
train,509,000509.jpg,10391,3,Angle Bar,3,new-point-3,out_of_image_and_out_of_bbox,471.61,301.035,1,416,416,"[321.68, 214.66, 94.32, 100.1]",fe395024-27.jpg
train,509,000509.jpg,10392,3,Angle Bar,3,new-point-3,out_of_image_and_out_of_bbox,471.61,261.644,1,416,416,"[321.68, 175.27, 94.32, 104.44]",fe395024-27.jpg
train,509,000509.jpg,10393,3,Angle Bar,3,new-point-3,out_of_image_and_out_of_bbox,471.61,215.748,1,416,416,"[320.59, 129.38, 95.41, 107.69]",fe395024-27.jpg
train,509,000509.jpg,10394,3,Angle Bar,3,new-point-3,out_of_image_and_out_of_bbox,471.61,178.164,1,416,416,"[320.59, 91.79, 95.41, 107.69]",fe395024-27.jpg
train,509,000509.jpg,10395,3,Angle Bar,3,new-point-3,out_of_image_and_out_of_bbox,461.852,134.075,1,416,416,"[310.84, 47.7, 105.16, 107.69]",fe395024-27.jpg
train,509,000509.jpg,10396,3,Angle Bar,3,new-point-3,out_of_image_and_out_of_bbox,464.382,93.599,1,416,416,"[313, 9, 103, 112]",fe395024-27.jpg
train,509,000509.jpg,10397,3,Angle Bar,1,new-point-0,out_of_image_and_out_of_bbox,390.298,-16.985,1,416,416,"[313.37, 0, 102.63, 83.84]",fe395024-27.jpg
train,509,000509.jpg,10397,3,Angle Bar,3,new-point-3,out_of_image_and_out_of_bbox,464.382,56.376,1,416,416,"[313.37, 0, 102.63, 83.84]",fe395024-27.jpg
train,514,000514.jpg,1308,2,HI-Beam,5,new-point-4,out_of_bbox,13.034,178.185,2,414,371,"[0, 0, 362, 178]",-2024-04-08-175704.png
train,519,000519.jpg,496,1,T-beam,3,new-point-2,out_of_image_and_out_of_bbox,700.833,578.333,1,640,640,"[477.5, 339.17, 148.33, 265]",irii8idx_png_jpg
train,522,000522.jpg,4765,3,Angle Bar,2,new-point-1,out_of_bbox,333.333,50,2,640,640,"[215.83, 35, 116.67, 189.17]",fe395024-27_jpg
train,522,000522.jpg,4766,3,Angle Bar,1,new-point-0,out_of_image_and_out_of_bbox,-25,142.5,2,640,640,"[0, 16.67, 111.67, 223.33]",fe395024-27_jpg
train,522,000522.jpg,4768,3,Angle Bar,3,new-point-3,out_of_bbox,149.167,310.833,2,640,640,"[82.5, 148.33, 133.33, 161.67]",fe395024-27_jpg
train,522,000522.jpg,4770,3,Angle Bar,2,new-point-1,out_of_image,640,58.333,2,640,640,"[494, 50, 146, 199]",fe395024-27_jpg
train,522,000522.jpg,4771,3,Angle Bar,2,new-point-1,out_of_image_and_out_of_bbox,667.5,60,1,640,640,"[521, 52, 119, 199]",fe395024-27_jpg
train,522,000522.jpg,4772,3,Angle Bar,2,new-point-1,out_of_image_and_out_of_bbox,696.667,59.167,1,640,640,"[550.83, 78.33, 89.17, 155]",fe395024-27_jpg
train,522,000522.jpg,4772,3,Angle Bar,3,new-point-3,out_of_image_and_out_of_bbox,652.5,237.5,1,640,640,"[550.83, 78.33, 89.17, 155]",fe395024-27_jpg
train,522,000522.jpg,4773,3,Angle Bar,2,new-point-1,out_of_image_and_out_of_bbox,721.667,65.833,1,640,640,"[575.83, 93.33, 64.17, 114.17]",fe395024-27_jpg
train,522,000522.jpg,4773,3,Angle Bar,3,new-point-3,out_of_image_and_out_of_bbox,677.5,244.167,1,640,640,"[575.83, 93.33, 64.17, 114.17]",fe395024-27_jpg
train,522,000522.jpg,4778,3,Angle Bar,3,new-point-3,out_of_image,41.667,640,2,640,640,"[0, 504.17, 114.17, 135.83]",fe395024-27_jpg
train,522,000522.jpg,4779,3,Angle Bar,3,new-point-3,out_of_image,89.167,640,2,640,640,"[20, 488, 159, 152]",fe395024-27_jpg
train,522,000522.jpg,4780,3,Angle Bar,3,new-point-3,out_of_image,153.333,640,2,640,640,"[84, 488, 159, 152]",fe395024-27_jpg
train,522,000522.jpg,4781,3,Angle Bar,3,new-point-3,out_of_bbox,204.167,639.167,2,640,640,"[160, 475, 154.17, 163.33]",fe395024-27_jpg
train,522,000522.jpg,4782,3,Angle Bar,1,new-point-0,out_of_bbox,383.333,556.667,1,640,640,"[237, 461, 92, 179]",fe395024-27_jpg
train,522,000522.jpg,4783,3,Angle Bar,2,new-point-1,out_of_image_and_out_of_bbox,-86.667,516.667,1,640,640,"[0, 553.33, 65, 77.5]",fe395024-27_jpg
train,522,000522.jpg,4783,3,Angle Bar,3,new-point-3,out_of_image_and_out_of_bbox,-76.667,676.667,1,640,640,"[0, 553.33, 65, 77.5]",fe395024-27_jpg
train,527,000527.jpg,1976,1,T-beam,2,new-point-1,out_of_bbox,476.667,476.667,2,640,640,"[470.83, 477.5, 60.83, 50]",-_20240404161218_png_jpg
train,532,000532.jpg,8151,2,HI-Beam,2,new-point-1,out_of_bbox,372.314,103.975,2,574,1020,"[372.43, 95.66, 66.01, 72.61]",88541225-982e-4240-8f6d-e7da49b2e0e2.jpg
train,532,000532.jpg,8165,2,HI-Beam,5,new-point-4,out_of_bbox,272.816,268.926,2,574,1020,"[272.82, 204.67, 64.38, 66.76]",88541225-982e-4240-8f6d-e7da49b2e0e2.jpg
train,544,000544.jpg,1064,3,Angle Bar,2,new-point-1,out_of_bbox,114.676,259.026,2,416,416,"[54.27, 178.27, 68.02, 76.11]",c048c3db-14_jpeg.jpg
train,544,000544.jpg,1064,3,Angle Bar,3,new-point-3,out_of_bbox,130.75,137.859,2,416,416,"[54.27, 178.27, 68.02, 76.11]",c048c3db-14_jpeg.jpg
train,545,000545.jpg,10619,3,Angle Bar,1,new-point-0,out_of_bbox,493.973,477.044,2,640,640,"[445, 363.38, 119.71, 85.25]",8c41814c-8_jpg
train,545,000545.jpg,10632,3,Angle Bar,3,new-point-3,out_of_bbox,611.874,513.926,2,640,640,"[406.62, 431.7, 204.36, 124.55]",8c41814c-8_jpg
train,545,000545.jpg,10635,3,Angle Bar,1,new-point-0,out_of_image_and_out_of_bbox,547.784,655.115,2,640,640,"[340.11, 469.5, 252.13, 168.69]",8c41814c-8_jpg
train,545,000545.jpg,10636,3,Angle Bar,1,new-point-0,out_of_image_and_out_of_bbox,544.761,681.719,2,640,640,"[337.09, 496.1, 252.13, 143.9]",8c41814c-8_jpg
train,545,000545.jpg,10636,3,Angle Bar,3,new-point-3,out_of_image_and_out_of_bbox,588.293,653.592,2,640,640,"[337.09, 496.1, 252.13, 143.9]",8c41814c-8_jpg
train,546,000546.jpg,78,1,T-beam,3,new-point-2,out_of_image,125,640,2,640,640,"[110.83, 125, 257.5, 515]",-2024-04-08-181403_png_jpg
train,546,000546.jpg,80,1,T-beam,2,new-point-1,out_of_image,640,576.667,2,640,640,"[403, 104, 237, 521]",-2024-04-08-181403_png_jpg
train,548,000548.jpg,10954,2,HI-Beam,5,new-point-4,out_of_bbox,226.212,132.194,2,308,278,"[164.39, 17.88, 61.52, 116.74]",ahxol49d_png.jpg
train,550,000550.jpg,566,1,T-beam,4,new-point-3,out_of_image,69.167,640,2,640,640,"[26, 563, 142, 77]",-2024-04-09-190957_png_jpg
train,552,000552.jpg,11068,1,T-beam,3,new-point-2,out_of_bbox,68.889,115.896,2,247,262,"[68.89, 11.68, 106.94, 115.12]",c8902ef8e99e0a92d38e98ccb831d94_png.jpg
train,555,000555.jpg,8148,2,HI-Beam,2,new-point-1,out_of_bbox,340.667,91.391,2,415,429,"[7.33, 91.84, 345.78, 170.39]",-2024-04-08-175718_png.jpg
train,555,000555.jpg,8149,2,HI-Beam,2,new-point-1,out_of_image,3.333,429,1,415,429,"[0, 271.56, 330, 157.44]",-2024-04-08-175718_png.jpg
train,555,000555.jpg,8149,2,HI-Beam,5,new-point-4,out_of_image,318,429,1,415,429,"[0, 271.56, 330, 157.44]",-2024-04-08-175718_png.jpg
train,556,000556.jpg,8258,1,T-beam,2,new-point-1,out_of_bbox,92.066,302.76,2,640,640,"[92.52, 266.29, 36.92, 38.04]",steelbeam148_jpg
train,556,000556.jpg,8262,1,T-beam,4,new-point-3,out_of_bbox,158.333,265.828,2,640,640,"[144.08, 266.02, 33.96, 36.77]",steelbeam148_jpg
train,556,000556.jpg,8284,1,T-beam,4,new-point-3,out_of_bbox,196.064,340.736,2,640,640,"[179.03, 340.92, 36.22, 36.58]",steelbeam148_jpg
train,556,000556.jpg,8295,1,T-beam,3,new-point-2,out_of_bbox,208.379,409.764,2,640,640,"[208.56, 376.05, 36.76, 35.15]",steelbeam148_jpg
train,556,000556.jpg,8301,1,T-beam,4,new-point-3,out_of_bbox,330.036,261.027,2,640,640,"[313.49, 261.17, 39.69, 35.63]",steelbeam148_jpg
train,556,000556.jpg,8318,1,T-beam,4,new-point-3,out_of_bbox,364.756,260.589,2,640,640,"[351.44, 260.59, 37.23, 38.48]",steelbeam148_jpg
train,556,000556.jpg,8322,1,T-beam,3,new-point-2,out_of_bbox,397.429,294.97,2,640,640,"[397.43, 292.12, 33.36, 40.07]",steelbeam148_jpg
train,556,000556.jpg,8370,1,T-beam,4,new-point-3,out_of_bbox,260.6,451.5,2,640,640,"[243.4, 451.8, 39.1, 29.5]",steelbeam148_jpg
train,556,000556.jpg,8381,1,T-beam,2,new-point-1,out_of_bbox,406.1,415.3,2,640,640,"[406.2, 414, 37.7, 29.3]",steelbeam148_jpg
train,558,000558.jpg,11126,2,HI-Beam,5,new-point-4,out_of_bbox,163.493,338.623,2,304,369,"[0, 14, 163, 342]",-2024-04-08-180117.png
train,563,000563.jpg,4712,1,T-beam,2,new-point-1,out_of_image_and_out_of_bbox,640,81.667,2,640,640,"[315, 48.33, 324, 215]",-2024-04-09-190603_png_jpg
train,565,000565.jpg,4875,3,Angle Bar,2,new-point-1,out_of_bbox,152.222,166.111,2,416,416,"[77.78, 167.22, 135.56, 202.22]",1670333703-5cdf9b336c4b445e5e7cfce6.jpg
train,565,000565.jpg,4876,3,Angle Bar,2,new-point-1,out_of_bbox,181.667,167.778,2,416,416,"[107.22, 168.89, 135.56, 202.22]",1670333703-5cdf9b336c4b445e5e7cfce6.jpg
train,565,000565.jpg,4879,3,Angle Bar,2,new-point-1,out_of_bbox,300.556,142.222,2,416,416,"[200, 142.78, 135.56, 185]",1670333703-5cdf9b336c4b445e5e7cfce6.jpg
train,565,000565.jpg,4880,3,Angle Bar,2,new-point-1,out_of_bbox,337.222,118.889,2,416,416,"[236.67, 119.44, 135.56, 156.11]",1670333703-5cdf9b336c4b445e5e7cfce6.jpg
train,565,000565.jpg,4880,3,Angle Bar,3,new-point-3,out_of_bbox,243.333,298.889,2,416,416,"[236.67, 119.44, 135.56, 156.11]",1670333703-5cdf9b336c4b445e5e7cfce6.jpg
train,565,000565.jpg,4881,3,Angle Bar,2,new-point-1,out_of_bbox,378.889,115,2,416,416,"[278.33, 115.56, 135.56, 164.44]",1670333703-5cdf9b336c4b445e5e7cfce6.jpg
train,565,000565.jpg,4881,3,Angle Bar,3,new-point-3,out_of_bbox,285,295,2,416,416,"[278.33, 115.56, 135.56, 164.44]",1670333703-5cdf9b336c4b445e5e7cfce6.jpg
train,568,000568.jpg,913,1,T-beam,2,new-point-1,out_of_bbox,341.667,45.833,2,640,640,"[341.67, 6.67, 209.17, 302.5]",-2024-04-08-181819_png_jpg
train,570,000570.jpg,6293,1,T-beam,3,new-point-2,out_of_image,388,250.357,2,388,263,"[232.29, 19.64, 155.71, 235.36]",-2024-04-08-181332.png
train,571,000571.jpg,2470,1,T-beam,3,new-point-2,out_of_bbox,355.997,174.531,2,640,640,"[338.08, 175.69, 275.67, 175.69]",923a108f41cc108b080c4fe180deb58_png_jpg
train,572,000572.jpg,11399,3,Angle Bar,2,new-point-1,out_of_bbox,456.615,66.795,2,640,640,"[353.38, 69.71, 117.86, 120.71]",8c41814c-8_jpg
train,572,000572.jpg,11400,3,Angle Bar,2,new-point-1,out_of_bbox,430.335,70.08,2,640,640,"[327.1, 73, 117.86, 120.71]",8c41814c-8_jpg
train,572,000572.jpg,11406,3,Angle Bar,1,new-point-0,out_of_bbox,196.883,123.89,1,640,640,"[224.17, 59.86, 83.91, 130.56]",8c41814c-8_jpg
train,572,000572.jpg,11406,3,Angle Bar,2,new-point-1,out_of_bbox,315.36,72.27,2,640,640,"[224.17, 59.86, 83.91, 130.56]",8c41814c-8_jpg
train,572,000572.jpg,11410,3,Angle Bar,2,new-point-1,out_of_bbox,223.098,393.928,2,640,640,"[112.45, 379.08, 109.42, 187.5]",8c41814c-8_jpg
train,572,000572.jpg,11410,3,Angle Bar,3,new-point-3,out_of_bbox,222.285,556.26,2,640,640,"[112.45, 379.08, 109.42, 187.5]",8c41814c-8_jpg
train,572,000572.jpg,11412,3,Angle Bar,2,new-point-1,out_of_bbox,222.897,439.005,2,640,640,"[166.76, 423.21, 55.11, 96.99]",8c41814c-8_jpg
train,572,000572.jpg,11412,3,Angle Bar,3,new-point-3,out_of_bbox,222.897,508.024,2,640,640,"[166.76, 423.21, 55.11, 96.99]",8c41814c-8_jpg
train,572,000572.jpg,11413,3,Angle Bar,2,new-point-1,out_of_image_and_out_of_bbox,216.108,-39.601,2,640,640,"[118.87, 0, 102.6, 221.67]",8c41814c-8_jpg
train,572,000572.jpg,11413,3,Angle Bar,3,new-point-3,out_of_bbox,222.897,196.873,2,640,640,"[118.87, 0, 102.6, 221.67]",8c41814c-8_jpg
train,572,000572.jpg,11414,3,Angle Bar,2,new-point-1,out_of_image_and_out_of_bbox,182.164,-29.418,2,640,640,"[84, 0, 137, 271]",8c41814c-8_jpg
train,572,000572.jpg,11415,3,Angle Bar,2,new-point-1,out_of_image_and_out_of_bbox,139.169,-47.521,2,640,640,"[41.93, 0, 156.91, 279.38]",8c41814c-8_jpg
train,572,000572.jpg,11416,3,Angle Bar,2,new-point-1,out_of_image_and_out_of_bbox,115.409,-57.704,2,640,640,"[18, 0, 157, 269]",8c41814c-8_jpg
train,572,000572.jpg,11417,3,Angle Bar,2,new-point-1,out_of_image_and_out_of_bbox,88.189,-57.704,2,640,640,"[0, 0, 147, 269]",8c41814c-8_jpg
train,572,000572.jpg,11422,3,Angle Bar,2,new-point-1,out_of_image_and_out_of_bbox,649.456,419.77,2,640,640,"[480, 393, 160, 220]",8c41814c-8_jpg
train,572,000572.jpg,11423,3,Angle Bar,2,new-point-1,out_of_image,640,446.925,2,640,640,"[508.09, 405.29, 131.91, 219.18]",8c41814c-8_jpg
train,572,000572.jpg,11424,3,Angle Bar,2,new-point-1,out_of_image,640,462.765,2,640,640,"[538.64, 446.02, 101.36, 171.66]",8c41814c-8_jpg
train,572,000572.jpg,11424,3,Angle Bar,3,new-point-3,out_of_image,640,605.329,2,640,640,"[538.64, 446.02, 101.36, 171.66]",8c41814c-8_jpg
train,572,000572.jpg,11425,3,Angle Bar,2,new-point-1,out_of_image,640,477.474,2,640,640,"[566.92, 465.25, 73.08, 134.32]",8c41814c-8_jpg
train,572,000572.jpg,11425,3,Angle Bar,3,new-point-3,out_of_image,640,574.78,2,640,640,"[566.92, 465.25, 73.08, 134.32]",8c41814c-8_jpg
train,572,000572.jpg,11426,3,Angle Bar,2,new-point-1,out_of_image_and_out_of_bbox,669.418,486.526,2,640,640,"[588.42, 479.96, 51.58, 90.2]",8c41814c-8_jpg
train,572,000572.jpg,11426,3,Angle Bar,3,new-point-3,out_of_image_and_out_of_bbox,669.418,583.831,2,640,640,"[588.42, 479.96, 51.58, 90.2]",8c41814c-8_jpg
train,573,000573.jpg,967,2,HI-Beam,2,new-point-1,out_of_bbox,575.796,202.8,2,1080,810,"[575.99, 199.86, 29.52, 48.62]",01f13791-5551-41b7-8fa6-ee5152710173.jpg
train,577,000577.jpg,8079,1,T-beam,2,new-point-1,out_of_bbox,7.586,88.326,2,174,213,"[7.59, 11.51, 72.64, 78.95]",-2024-04-08-181248_png.jpg
train,578,000578.jpg,1285,2,HI-Beam,5,new-point-4,out_of_bbox,235.556,461.62,1,500,500,"[226.11, 126.94, 249.44, 333.56]",img_137.jpg
train,581,000581.jpg,1101,0,Channel,3,new-point-2,out_of_bbox,539.9,250,2,1080,486,"[514.46, 248.26, 24.73, 13.52]",51d9790d-6350-485f-bc87-bd3aea0b0f45.jpg
train,581,000581.jpg,1101,0,Channel,4,new-point-3,out_of_bbox,539.8,260.5,2,1080,486,"[514.46, 248.26, 24.73, 13.52]",51d9790d-6350-485f-bc87-bd3aea0b0f45.jpg
train,583,000583.jpg,7954,1,T-beam,3,new-point-2,out_of_image,640,530.833,2,640,640,"[372.5, 45, 267.5, 528.33]",-_20230924182512_png_jpg
train,584,000584.jpg,1253,2,HI-Beam,6,new-point-5,out_of_bbox,386.41,84.679,2,718,416,"[386.92, 75.96, 321.54, 332.76]",13ee5b15fa3a156bb16bb7383011af0_png.jpg
train,593,000593.jpg,1455,1,T-beam,4,new-point-3,out_of_bbox,124.167,173.333,2,640,640,"[39.17, 174.17, 191.67, 205]",c00ccebb664def77130f55678b31ed1_png
train,595,000595.jpg,1362,3,Angle Bar,3,new-point-3,out_of_image,640,240,2,640,640,"[548.33, 61.67, 91.67, 185]",16c3ab3b-13_jpg
train,595,000595.jpg,1363,3,Angle Bar,3,new-point-3,out_of_image_and_out_of_bbox,640,214.167,2,640,640,"[575, 93.33, 64.17, 143.33]",16c3ab3b-13_jpg
train,595,000595.jpg,1364,3,Angle Bar,3,new-point-3,out_of_bbox,255.833,602.5,2,640,640,"[135.83, 405.83, 111.67, 211.67]",16c3ab3b-13_jpg
train,595,000595.jpg,1366,3,Angle Bar,2,new-point-1,out_of_bbox,179.167,444.167,2,640,640,"[43.33, 448.33, 152.5, 191.67]",16c3ab3b-13_jpg
train,595,000595.jpg,1366,3,Angle Bar,3,new-point-3,out_of_image_and_out_of_bbox,163.333,645,2,640,640,"[43.33, 448.33, 152.5, 191.67]",16c3ab3b-13_jpg
train,595,000595.jpg,1367,3,Angle Bar,1,new-point-0,out_of_image_and_out_of_bbox,-15.833,565.833,2,640,640,"[3.33, 457.5, 121.67, 182.5]",16c3ab3b-13_jpg
