md5,sha256,canonical,orig_split,orig_image_id,file_name,source_name,annotation_count
4225a8b96c91e3418468ea7a7f99c7d2,d3ac4e7e22b25e8c83a2d6d1b38515842d75dda68b1fbc794e91580d636886f1,True,train,80,-2024-04-08-181302_png_jpg.rf.30e16ce1de87e9a42b1fc85c04f4afb6.jpg,-2024-04-08-181302_png.jpg,4
4237b41156896544ff9e5d5cfd79ec28,e21c86adc4331f11dccc87cdae00ee92c2b1c4ad1e92dc9e5ede686df9d013f5,True,train,585,1dce8876-f9ee-4d23-9c1c-f850859b329f_jpg.rf.da27b702fcd776a052876fc0b7962486.jpg,1dce8876-f9ee-4d23-9c1c-f850859b329f_jpg,18
4294aa42a13aee7287ab7464b984e4ad,66b0c9e9be078466074cab6da617867cac0f2be99b7530281e6cc6976326116c,True,train,207,52a9972f9c6177ed93c9ee9718fb72a_png_jpg.rf.76ac658ffc37bf7025a8bb70228e94e7.jpg,52a9972f9c6177ed93c9ee9718fb72a_png.jpg,11
42c615b903e8f4219e55183a67fbd0bd,749e84a94df3fb31ebe70177c835767c7302c5a6037a0f1bf69d4cb4ebc7a90b,True,train,573,-2024-04-08-181030_png_jpg.rf.07d28b97da9b7cdc61cf7886dce70c11.jpg,-2024-04-08-181030_png.jpg,4
43bd1da5a9c8b59a1a1f55817517e2f9,75a8f19bd3076b44ac8856ace9b3855f22c3a28ef9469c1e0a0515721e4b6c2b,True,train,523,-2024-04-08-181446_png_jpg.rf.a635fb9daea8dc9e6ce68a67ecf2633a.jpg,-2024-04-08-181446_png_jpg,4
43ef46760c411ae2f4b28adaf391ad7c,f668cc1bc303a13e9c4012a3fa055ecadcb462d04d0a8c1e9a525255eecaabc0,True,train,500,24ensjn6_png_jpg.rf.da63bd010d4ae706512b191e620b4ede.jpg,24ensjn6_png.jpg,4
43f53b904783397a243845e748fe2d75,c42c361f70930869e2e3be5fe34aad594e676a49c6feb3f72d800189f465c0c3,True,train,484,-2024-04-08-181430_png_jpg.rf.16be615356a25b38aa6ff33dafa8089a.jpg,-2024-04-08-181430_png_jpg,5
444a1dcc4c03427de6262a9cee195e80,7ba0bcb0f0340f6e4db42c7a7a5dad81abdbdfec29c509842680a6d7cfb893c1,True,train,124,-_20230708190618_png_jpg.rf.421624250aff9db0eca40bdad545c90d.jpg,-_20230708190618_png_jpg,4
457dce169f901b31ee23a7dac2947a73,a3fda2c5926229ca861e6f2ee20599b8db9ab2371e18e7441e6001516ac23f99,True,train,350,-2024-04-10-132132_png.rf.1109c2e90afe5fcf9229d59ddd450850.jpg,-2024-04-10-132132.png,7
45b632743b17b4fdfa66552f54e814e9,5b19eec7eff83bdf4ae00a59c676e892491921563d37d886f427ff5221c9ae2d,True,train,272,-2024-04-10-131903_png_jpg.rf.3738e7bd0f135bf399f0903ae4e9c05a.jpg,-2024-04-10-131903_png.jpg,11
45b955fa8529fb5577cbbb6f1f22b7d9,ebe87de6c010a410703d74bdc0986d64c59584e94e8c3799c12893755c776281,True,train,32,-2024-04-10-133445_png_jpg.rf.7f2063505075266cf6d3509b5f921e44.jpg,-2024-04-10-133445_png_jpg,5
45f55dc73ed881ad15eeef0d3f87358c,1bde6afb108715cac72292404577a641281ab099c85fd3fba526ba186ec801b1,True,train,511,c8902ef8e99e0a92d38e98ccb831d94_png.rf.186b0455a7d78f84fb88c8397f55775b.jpg,c8902ef8e99e0a92d38e98ccb831d94.png,10
4699b08daedb5450905c560161028933,9358de12b1b5f2859f530b3116352ab75dc005bc98151041592fa932fa8d4424,True,train,524,72f629d38f7cad8a5a767fbe1c8c47b_png_jpg.rf.75fa60a6b2893776542c6a83480001b2.jpg,72f629d38f7cad8a5a767fbe1c8c47b_png.jpg,10
46e1574964d197b47d6f5353532f5da0,370e95c04a1874a0b1be19740cf6bec2bc93ce41ca8f09481ed452e1dfb1facf,True,train,546,-2024-04-08-180928_png.rf.3b38e84752ab329648d8fac9a3e01e5d.jpg,-2024-04-08-180928.png,11
476115c14a6f84cf10e8bf0f7bfddad2,eada2c548385d668d4d99ab1dfdabcf9b278d4eeac29e7b0e42537363e4d4865,True,train,564,SUS-ASTM-Universal-Formwork-Channel-A36-Welding-Steel-H-Beam-for-Bridge-Building-Material_jpg.rf.25543dc1c057c0494ce13ea9e78cb643.jpg,SUS-ASTM-Universal-Formwork-Channel-A36-Welding-Steel-H-Beam-for-Bridge-Building-Material.jpg,29
47856d045c28e397f736bdbcb6580806,46956079c400ce8b73f5f740fa913ad26c0c6c8b0a29fa6dd71ef964b116fd37,True,train,332,103f559751e75f575b7101078f8b0fa_png_jpg.rf.118ace62e224b5e88c54da9dc10f727d.jpg,103f559751e75f575b7101078f8b0fa_png.jpg,19
47b79d268e0a907695b105fe17e4325b,64de4b6efdddbd4595568cf5620bf3661616f9d5592018fe42f8933178f8fb9c,True,valid,35,-2024-04-08-181729_png_jpg.rf.1dd08647f6e98516aa0ccf5ff24ccba3.jpg,-2024-04-08-181729_png_jpg,5
47c8df264eb8723a399a897fdf48be9b,111ce2871bf82c63644b3ff764a1bc902f94c114244d66fbd2a00f5ae0e6db58,True,train,66,-2024-04-08-181529_png_jpg.rf.863f351691138ebba3d921c38e533118.jpg,-2024-04-08-181529_png_jpg,5
486579288e9d7456ce59f5a32f966bfb,0f390a51c030ebce7462c03a97d8917c00f4abc0ee64ce2665deabf75a196982,True,train,575,55f2e3dcaca58008c38d3de88bfed5a_png.rf.8a04ba030f91eae2c7020ba1df25a445.jpg,55f2e3dcaca58008c38d3de88bfed5a.png,19
48df8a614c4bf2666b2888afba17c23a,60bb4e5764ca7cd0469c46f61889b2c5cce3d4c60198d1dd43e81db0606955d4,True,train,199,-2024-04-08-181056_png_jpg.rf.226da48773a3f418d44f7b9416bdb2c0.jpg,-2024-04-08-181056_png_jpg,3
48fc0b5f09fd113b489dfebb374874e3,96b1f59c5b72a6d25aefd5204cca8a1b7e35650e9d6497d27d68f57637aa2221,True,test,24,WH-L-1_jpg.rf.cc4aa76a336c7ec9f79a31f8c91728ca.jpg,WH-L-1.jpg,0
493044c2035be3e606b55456b3f8e234,3c83bc0f41bea42f6812221cbf6851bed70158992ac3d228ce442d9784ec9ce8,True,train,413,a11e48597575f2867df096f0aff0f8c_png.rf.da102205f93c92905165ad1da717dc8c.jpg,a11e48597575f2867df096f0aff0f8c_png,10
493830267cb7d03fc261e97e727d1695,feb91733aa6300818e2a41023471e4e81f06fab49ed5b0d383893b14b5e4a546,True,train,401,-_20230708190558_png_jpg.rf.98e9140be11e15991a98a04d469f0470.jpg,-_20230708190558_png_jpg,19
4a5da599825427b1cde6c41442729476,5b2b5271d4ff0d06cc2864c30aba7d66a4962e21727076917473caae1c7c46cd,True,train,237,0804d9c3-5e85-4605-a005-23740bee0700_jpg.rf.a271f670916890f35e2cce060598040b.jpg,0804d9c3-5e85-4605-a005-23740bee0700_jpg,17
4b7206347c2db68b1984eebbb3b12f73,7dd39c01e5c923684bace13f852497cce9bec803fe6c5213551defb7f0cb9e5f,True,valid,55,-2024-04-08-181235_png_jpg.rf.7be795ec0186dddf7b70cdff41fabe14.jpg,-2024-04-08-181235_png.jpg,5
4c4cb394dfba70a6cdfd1de65dc099bc,8491d9ed013783df2360ea40235ab2a9cd60189e3e6fcb1577025180d1ab74a6,True,test,22,-2024-04-08-180147_png_jpg.rf.b0708f569ecaac54ed7d96b9e108b491.jpg,-2024-04-08-180147_png.jpg,3
4c7eccaa3528951b1900b7b15c77a8bd,62ffb1207e3c0259b35c215fdbe22c33a320f815c6045f844644912dfb18a98d,True,train,502,steelbeam79_jpg.rf.f7733f49f316dc062a9192d526679646.jpg,steelbeam79.jpg,6
4cd5be756c1ad81d1909f40093013b98,a2120962e30e52511ed893053704cb917ad0cf126ec7616b50283e6e9bdc7934,True,train,174,-2024-04-08-181337_png_jpg.rf.edb094d1b1c09b5c8a94558ccf60c644.jpg,-2024-04-08-181337_png.jpg,5
4cdee9592718033030aa5648de116e41,94098f648a4c51091fc6b7f09c355cfd3f295319453d7dbf0d43f77b2d41d3f0,True,test,8,irii8idx_png_jpg.rf.cdc24aa2a7d30d01124d0892016987f3.jpg,irii8idx_png_jpg,8
4cf1ff7856f7ee0357714efe6094b729,6330d4399fa1d21dec484b52bee382b3f0e61f965dbf23d0184b08e06b664f78,True,train,60,-2024-04-08-180937_png_jpg.rf.98786218f7daaa5b6281b293826ff2fb.jpg,-2024-04-08-180937_png.jpg,10
4d207b94d394dcf5a2fe9fdb430b2dd9,7373bf2e2c186ed46c1a3580f397b0c904467612993b35ac4ecc6019cc538bba,True,train,206,d5f3ab32-26_jpg.rf.7ba944e45747a1349a9de9bd91b5cffa.jpg,d5f3ab32-26.jpg,30
4d23a6a53ad986eea574bc47aa10560f,16581083d1624334adf240b1b82a92ab889ce7eca613bde906e8e5ec9cfcc182,True,train,532,WH-J-1_jpg.rf.a71aaf4e357ff6b05eb9b6e1e7547905.jpg,WH-J-1.jpg,0
4d3d8f0486399b4b3d53751a7b988f3f,12fe61c3644b03ad62126afdb2d3325b8595a917cc52a4774dee31cbcb4289a6,True,train,463,-2024-04-10-132159_png.rf.bd0da056a6021ba82bb884caa445ad74.jpg,-2024-04-10-132159.png,7
4dfe4110d60ebc13652589506a96a067,2d1a7ba7b1026975a47cf0b002e34bf3e3f6f0e0e4a3a3ea23efef182ba0c2f8,True,train,317,-2024-04-08-181752_png_jpg.rf.a99ae06436958f4de8ae54037467f539.jpg,-2024-04-08-181752_png_jpg,4
4e790149abd198140761da91ce281dd7,a0b47ec3255bf3606be2a88b1634b87f3aa69285f012540bdcb7f25ddb703668,True,valid,74,8c41814c-8_jpg.rf.a498d338dd102ed7f78b11f2f8eb9957.jpg,8c41814c-8.jpg,16
4f00e82d2bed53c736cca01349a56308,992a6a302b4b90a2768d11d7f6afd908423f36fa1dc138c2b0526d806d939aae,True,train,391,7496e1da-eefb-472b-abf2-576548470bf3_jpg.rf.9bf1e5c965508c526e36219237444113.jpg,7496e1da-eefb-472b-abf2-576548470bf3.jpg,0
4f82cb3230980495a41a58919ef21f08,106aeb4125e95c3e6ac6f3a1ccb1c7b8a9ab5c621009ba5ea0d5e44b8e96a837,True,train,270,steelbeam75_jpg.rf.aa7ca2f4b8a17b2437dff54000e2f02d.jpg,steelbeam75.jpg,7
4fc059a7ec50e22e52882d8a7a64b3cb,b6de40031ae2336b79248f961007271b8d5f17f520b32db3f9449e67a65efa0a,True,train,165,-2024-04-08-181703_png.rf.7630f5829d1bf7aae8b064bb89a3d937.jpg,-2024-04-08-181703_png,8
4ffa681915e1fc8b5cf92add649dcaf7,046f4a9e5fce64552a4f993c0ed09bbadfb3e55c663f938c8cf617bff0459e95,True,train,583,ahxol49d_png.rf.ab40e0438a0126f3ae0bea78ca04119c.jpg,ahxol49d.png,6
501014a2b5d80031a6c70d07da9e25e5,b62f596075367702ad0493068ee1339fb94753ea20d66aa87594f6428f75c3bc,True,valid,66,steelbeam64_jpg.rf.149838a319e40f9e9c2390b642360ff6.jpg,steelbeam64.jpg,4
501d35f4fa7c79a076d4032abaf8a291,8613305b86cdf098c6854703a6f369455d82fd157e6570e0722e42e740772b66,True,train,572,-_20230924182411_png_jpg.rf.3825dcf203b86eeb5f397a86d2596d1a.jpg,-_20230924182411_png.jpg,6
513c71befd59476c2c7ab916cad6a2d3,3752dfc05176ea08396b2a2f158fe5276170ccb74c04a6d1ed92489d8e0cd38e,True,train,53,-2024-04-08-181342_png_jpg.rf.f599f6d6353ab756aa9ba483f41cf111.jpg,-2024-04-08-181342_png_jpg,5
518f9499e40bee290b01c7fb0c7b270b,e185979ec031571370af0ecffe3eb0ce04a95857457e63784951936ef1769b10,True,test,23,images-5-_jpg.rf.108ce0f7b88aa4ccfe2a93224aa0c53b.jpg,images-5-_jpg,5
51d430a6d5acb82063e3bb7a6c43fd50,fb29c218ec2188eb9bad576f62b4477b0cee3c7f407ce8d3e783c3e6bbe33acc,True,train,230,-_20230708190603_png_jpg.rf.1fd7110a400810142466a1fd1a0a6135.jpg,-_20230708190603_png_jpg,20
5306f8ef1626a2ad33f2212d4d4e7cdf,979b056f2e3a1b982a8b60201cc854dbc33a5a0730650743adf4e1df2b78e563,True,train,42,-2024-04-08-181435_png_jpg.rf.496e06b15da7432b25d3c48fdfd68023.jpg,-2024-04-08-181435_png_jpg,5
53888277de39b8b198b48a51f8af91c2,7292a3ca91874957ac587dde88907a21e6bfadd20827c03f3284b60cea416912,True,train,337,417_original_png_jpg.rf.3147c341ede88b64db192c0b76c919ee.jpg,417_original_png_jpg,19
539a5588a72e05280e9f5f0ebc531d69,555e091dc3f027527fa3751a9ceca3b6a3bf586a3c173068e4e9cacc7e495ebd,True,valid,33,images-1-_jpg.rf.8bc97442fa36a38e58690dad5d2b55dc.jpg,images-1-_jpg,3
53af3e3ca98d17104945f62996a6009d,1951be18f215a6fd5b90af9eec947523d1eeebf25d63e8d2932bc2ad67b5581c,True,train,28,-2024-04-10-131903_png_jpg.rf.479ab8eea5dda149743b98b5aa686e05.jpg,-2024-04-10-131903_png_jpg,12
53ba3f8f9d181438ae6a681ad0e17cab,b662943a6896e844cdc6ee430c12ad66c303e899c1a8b09a01fad45c3200dd52,True,train,225,-_20230924182509_png.rf.349078d8da99a1b41f72dea48c5da64c.jpg,-_20230924182509_png,5
53c8c5af094e5f7800301cd499b929de,535ef5e4e4ed394d5aa4ea616ad2165ac4087a53d4e3d7f59e7c4711a679e77d,True,train,37,-2024-04-08-181549_png.rf.db216da486049c81b13aa4b37c69e7e9.jpg,-2024-04-08-181549.png,5
53d4710fb7a2725441b389e124b10fc1,94c8ca83189cf54c7fa6d0a50d03cf1a702fcd97025f67238f7551df439dcdce,True,train,20,-2024-04-09-190630_png.rf.810628929db96b55b34ab8c84bd8424e.jpg,-2024-04-09-190630.png,5
5440f6232967cbc2f802d5e3b1377065,70fad6347ec6777551b57bd3eeed45818d0c40446bf2ff1e44f30963a3420182,True,train,129,-2024-04-08-181805_png.rf.1d4020ab4c4edcbdfc7064b13c778f2e.jpg,-2024-04-08-181805.png,5
5544b616b81c8d06804b67dc71247027,6d25a9719c2c1a6a8b7a8204ade86f5530406954259e34b286ce4b9f6f2e2632,True,train,314,-2024-04-08-181549_png_jpg.rf.cb5a69d6d41a1ad196b7213cfc547cac.jpg,-2024-04-08-181549_png_jpg,5
5576a72b58d9a4e758cecd2643684fc9,8ead168b565f085a8a19601e88bc91ac076b6aee26682fac28134221d5d0c79e,True,valid,21,-2024-04-10-132218_png_jpg.rf.35c6b9a8404eb835fae25fe0b459d9cf.jpg,-2024-04-10-132218_png_jpg,5
559c93f4b5618593faba1be75f0e9ada,eacf8aac652fed9adb1b2b2bc9c86814c5f9c86a2853e846aaaf4e0a3fc169ef,True,train,306,-2024-04-08-181153_png.rf.7fb2692cf435173ccbb571347e9cac0d.jpg,-2024-04-08-181153_png,10
55eebbf03fa44df437fe1d855c353448,cefed9a8818998c392b9ce7ba1b83f328731fb28b952767c6a03dd19ce00028d,True,train,433,-_20230924182432_png_jpg.rf.61e7a7e1df08d0922263aabbc843b4dd.jpg,-_20230924182432_png.jpg,5
56463fb0eb5064baefcff799250733f4,9a934f4af0e549d69bbc57fd0885ccaf2a040310cc4a5fa15a61fabdf2a697e2,True,train,222,b13bf2a1-9ea0-457d-b9c3-074405b5f03a_jpg.rf.272b357e7490c347097907fd4838219a.jpg,b13bf2a1-9ea0-457d-b9c3-074405b5f03a.jpg,0
567d22c0c26036b2ae466b725fae66f7,115db1b0a8e101fa5d47cfd9ff5e57114daaac542c9855bf98c0dfe7fe0eba64,True,train,275,WhatsApp-Image-2025-12-18-at-11-56-00_jpeg.rf.20b6c4d64fceb9ca84fff6cffcf03445.jpg,WhatsApp-Image-2025-12-18-at-11-56-00.jpeg,92
57337890eadb40216ba50e2ca4134bf7,ed89c96c60a2f46c2183d68a110e85b2a4be6807b522f855b60669600a0f0d37,True,train,93,-2024-04-08-181030_png_jpg.rf.c0c8ded3c953cce1168785cea6166581.jpg,-2024-04-08-181030_png_jpg,4
5753b316f43260f6f28657cde209cf7c,98a0766aa33cde41255000c10863079321614ad82060d0c6761ff0cfe0c27c9a,True,train,242,-_20230708190603_png_jpg.rf.7c98ec09def3ad7a8783e1c82b2a6457.jpg,-_20230708190603_png.jpg,19
576db1dbd392c2e8eb5d3241c1c5e2c2,3f9b3653cba6fd5b66bb68d239a38e869fee1e8b7dd3fdaaecc771f51b6e86ce,True,train,154,c60978eed390eee904ede0407128e00_png_jpg.rf.0f4b13a5d98fc6f88eea695117e76b5b.jpg,c60978eed390eee904ede0407128e00_png_jpg,10
57c819898b7c6ff4af59b24a178e4bc6,1e96c836b04114f53738325be9f35705cc5e5320fd9e7cbba1ea1302592fdb68,True,test,54,-2024-04-08-181115_png.rf.f30f1784decb26edc2433a189d52577f.jpg,-2024-04-08-181115.png,3
5833a861fe47300a975482aec151f43a,be86e705df6b52e197edb76e78fb4b01812a9dafacb6aabaef698ff57b3762e6,True,train,134,-2024-04-08-181616_png_jpg.rf.389271eca25e8eee46cb89349a7089ab.jpg,-2024-04-08-181616_png_jpg,8
58af550c50dabe0e0e74862076350df3,753b4e484aac1005a1abebc230b28021da938f7141f5043d8f4e56fe8ded8a94,True,train,224,og_jpg.rf.29f29fd053b634324d4195a689541517.jpg,og.jpg,41
58edfc1e10635166681a6922a4575b25,09bb2208cf0b65d3d1405f4ba5bec9ae4feac21ad2e2c6a2187756abfe9dc9e2,True,train,426,-2024-04-08-181403_png.rf.73070e1936ba09c2f4e8798a9482a234.jpg,-2024-04-08-181403.png,5
593aaf12d629df766fc81a06f9961336,e9b24f5411d2e4bcbf6a5da8c7e173dbb69e35b317318a1fc2ece0895a11d63c,True,train,588,-2024-04-08-181403_png_jpg.rf.495c4487c6efc96b990a02d8a0b2d8f7.jpg,-2024-04-08-181403_png_jpg,5
5986aada73463044fbfd94f3ba35d76a,30295d155fdb27661bee4cd7f55b49ad5a8ae84ed284d66b8ed17e7ffe1aa891,True,test,1,-_20230708190625_png.rf.1dbeb499a40a627ece7de2ea4b418170.jpg,-_20230708190625.png,13
5a3ef7a0f181939e86fa66f462f2f044,8ea182aac88604fda8665c2e08a9ce6c54907e0c3133181a606a40f7199a714b,True,test,58,-2024-04-08-181353_png_jpg.rf.ec275773f5795bc7904e73e4858db711.jpg,-2024-04-08-181353_png_jpg,5
5a5b390127e6b26dcc64c79c92b56845,27b90d04a1b02e34fb2a33a38208ea0cadd880b360c57819153c07d092b8f9bc,True,train,473,og_jpg.rf.a915ed0cbc9ee259044416ff3d686398.jpg,og_jpg,83
5c04dc2821220739d835c78f8fa0a1f6,fe5c01befde41eeb1fa4c55542f08e3a93bdde1dee1c6ab05ef0a48937defbe2,True,train,356,-2024-04-08-181319_png_jpg.rf.453b503dd02306711d4d4810006848b1.jpg,-2024-04-08-181319_png.jpg,5
5c8068a0461f1395c729c319fcfa535a,a11e8ebb79df0f9fa9fc3e60fb8f858cbd098fb5e30ce7fd6f7a3b395cbb75a3,True,train,424,-2024-04-08-181203_png.rf.568fe8ca485ddf1ea38b74a34a509109.jpg,-2024-04-08-181203.png,5
5c98d6ee0eebeaa4cf05095f485ff0ac,5b533859220b7d669c2d2e83b92d3c08995ed9bc09921f5f0a4101306c96b09e,True,train,483,-_20230924182512_png_jpg.rf.d941aced2d6d7f772cfe9a7bc0f6e94c.jpg,-_20230924182512_png_jpg,5
5ca05fd70968de9f716ef14cc7da80da,a9afe91098f143c106295bd227f0bd85047be1da5775680e6aae16c256b34dcc,True,train,489,-2024-04-08-181425_png_jpg.rf.4ace5a192d0d77d440a65d2c7fe3dfb9.jpg,-2024-04-08-181425_png_jpg,5
5d612d517a4dba8566816539f50982d1,84d8e0504881b906191da328f4293c6ebf1d6f596d543c63edea839bcbf910af,True,train,201,-2024-04-08-181056_png.rf.046522d1164099e1b8382a4f885fb400.jpg,-2024-04-08-181056.png,3
5e94c9700e1268dc464c1105e43a9681,719367375b4c05b7e980b8bbfb1ce8eec2f28d6a229d701fd979cc9420d62988,True,test,63,c53b2cdbce75a32fd0107fdacfe80da_png.rf.44c62955519c64c5fc90490588fbc247.jpg,c53b2cdbce75a32fd0107fdacfe80da.png,5
5ea12e9d1592c85503971f7df773ec62,eabdc1fc513ddc3efc37c4c318b7f1767239c91a8a009c31b6894a5761fb1a57,True,test,2,1dc16d51-1f31-41d7-81b2-8ea85fdeed96_jpg.rf.a3232e3094eb76c953d3eae0b87764f8.jpg,1dc16d51-1f31-41d7-81b2-8ea85fdeed96.jpg,0
5ea95f0d034b3fd1f40e209f10e115ed,05bc7d2fb37f3ab7fd459732abfba55f14023db1aba26af9aee389230000e01b,True,train,499,-2024-04-08-181324_png_jpg.rf.314ec08e4b8d5c59184e8349e55297f2.jpg,-2024-04-08-181324_png_jpg,5
5eeae3af9bd269347a1ca5b503199542,8e01782459a766e2c85f207e1307409b915e317337fc51e5b5a2503cd8d4dd92,True,train,162,-2024-04-08-181409_png.rf.8976213ec4af8640ac63dfebf3fc4a2b.jpg,-2024-04-08-181409_png,5
5f1312233257a230592afa808ce56df6,5f83d663d6da79d0b7316b9c8012c66733b823619bb4fd0eaf9989bdc7e797c4,True,train,192,-2024-04-08-181302_png_jpg.rf.ddc07d5157150cbcfea8d7881d8189c9.jpg,-2024-04-08-181302_png_jpg,4
5f8c3ccf367ec08a601ddcf09bdd5a1e,26731f261d7b617bb859a9cb0b857df612e5bcd4567bb94a0a9bcd4a767e76c9,True,train,506,-2024-04-08-180035_png_jpg.rf.48b1959959dea743807c4cfb6615919b.jpg,-2024-04-08-180035_png.jpg,4
60126ceacf32a9b7b0c90dfb04e617b2,12cc6bae0031492972607652f2542567d17477dc0f96aa6face8b18324be9f50,True,test,38,-2024-04-08-180955_png_jpg.rf.77e29a49100f5f83595c645d1a625b4c.jpg,-2024-04-08-180955_png_jpg,10
60184dbd4b2dfb17dcbae55077d70315,f57bca0f1ba6710e2719c278e856294cc462c830a312082f8e2e3b9a6320662d,True,test,16,-2024-04-10-133606_png.rf.8159ead40f52200e233708b69028f26d.jpg,-2024-04-10-133606.png,3
6022bcbe3036f4a773aa80aedd98d249,a48035de0ab1b0fd0b7016684369b82aee8fa01d9ac3e12bfbaa3ab01042f96d,True,train,18,1597886626403_png_jpg.rf.1e0a56b0811861c2b70fa29e4603db63.jpg,1597886626403_png.jpg,8
60445852a33f7cc520c4b17013f59cab,0c29f587097cde32d562a9b27798e4430d94e8c67c18a5471d768ad9973791d3,True,valid,57,-2024-04-08-175857_png_jpg.rf.424b42f40fc4ae68e8792a1ec5a924f0.jpg,-2024-04-08-175857_png.jpg,5
60514396635a3a2605004f215bee4bbc,0f507e0a1fe45244d8463fe54eb6cc6d2e967d03c23524ed2c975437f0b853fa,True,train,108,-_20230924182512_png.rf.48a624442b138d5d4c2b2744bccfb22b.jpg,-_20230924182512.png,5
60e66ceba9d233030b644d9b4cc5817a,d5601762c9b94d9d9ef433bcbdbe7e4698f6ac4070128ed304c3c68571026321,True,train,347,-_20230924182512_png.rf.a8fb74ede78bc8c2b0180228a3f3f523.jpg,-_20230924182512_png,5
60f41bd9c25f89f9f55534754a014fc1,22e705256e2b87855ed4c2b4771c1315b35ea6ff9d68aaf775b5c1d36d124cf2,True,train,466,1a6d38b9-fb29-449b-8476-3a01c93774a7_jpg.rf.464a12c99edff6121671fb7dd47363fe.jpg,1a6d38b9-fb29-449b-8476-3a01c93774a7.jpg,42
618121f31fe2cbfad4c56061bc2b8e6b,b87a3a67c606c4ba62041c0d2f3b695d0918e90cc7c827e2376b5749b1a6768f,True,train,472,75eca624-51dc-4c3c-b562-01af37c83370_jpg.rf.d7118d5734d7becdb0d99c6e691209ca.jpg,75eca624-51dc-4c3c-b562-01af37c83370.jpg,462
618ef17114a48c765187b4e075d5d3d6,32cc8f9e103bbdf088d472d4e6f376e89ed115508e5ffd1b46ea3496f4768a4b,True,train,182,Besi-T-Beam_jpg.rf.82db4674c829b412f078eab2ab52e03a.jpg,Besi-T-Beam.jpg,18
621ce76a5bb83995a3cebe4bb01d1a33,904dad4db66b5d4d452d15f02f3d55c8b15ce0e53e910f718be9efc10d3a586e,True,train,191,-2024-04-08-181724_png_jpg.rf.12b12c8990805868612d4466409add12.jpg,-2024-04-08-181724_png_jpg,4
63a44f48a48cfee9dcc88c723176fdf4,1e5a97445f758abe6326df243dd328b860161295d5a2e7496abdfe5c179c7d36,True,train,157,8c1ef5ca-bc5b-4f76-9150-408f28da951e_jpg.rf.b8887c5124adbd11b30315bc9c3ca577.jpg,8c1ef5ca-bc5b-4f76-9150-408f28da951e.jpg,143
64305e0cd76689539eaeae554ed7cd71,97a294035ca59fa9bb31a8958e5c7115f0823194601a76644c2e49ad72fdd742,True,train,195,103f559751e75f575b7101078f8b0fa_png_jpg.rf.a7b2b9685f0baa7c77a74247040e9597.jpg,103f559751e75f575b7101078f8b0fa_png_jpg,19
6431213f738f0dfbe3a6c4e078702a29,c9306c7b0e6b168a82cfed75ad4c075ce0277ee81c7fe7e214716f6307937c59,True,train,97,16c3ab3b-13_jpg.rf.89512a0b0e76c8ba149f7cde5c467942.jpg,16c3ab3b-13_jpg,18
6468c5df8d57d97945359ea88d36876d,d86f0e475c007b742a4911b80e583739db51ac26b07cdf1a09f4cb3846b32dd6,True,train,186,-2024-04-08-181529_png.rf.7408b0715373ae26dc85b598ea7b081d.jpg,-2024-04-08-181529.png,5
646e56fd3b222a5fc54f1a93088da123,1416d2bc16fde505fc4e76779e4e31daecffbb7545b66eb02106b8c180781c36,True,train,102,-2024-04-08-181009_png_jpg.rf.ccb81b0871c8e5128076ac7cbf56ea49.jpg,-2024-04-08-181009_png.jpg,5
647e899ef7037ec66c91dc632f616205,c77c067b5d2dbf4b6a65cd348cc111f865137071e90a28dee2211277c9b8b907,True,train,399,118217de-aefa-4733-bd3b-a3e7eeaa1144_jpg.rf.3d7c2c66c81bad8996ce234a46ca4542.jpg,118217de-aefa-4733-bd3b-a3e7eeaa1144.jpg,154
64945de04cf8a154ef560025a2815849,eebde87a0a4e60a6a6eb1b486896609edd607477b30ccc42dd833d601731acea,True,train,221,-2024-04-08-181324_png_jpg.rf.155db8400de4037e844d0fe1b4bc303a.jpg,-2024-04-08-181324_png.jpg,5
650ff7c1d28837cfc1abf8435d740162,1b8acffb2bafef5cd7e2d360723419636bd819ce223e468032d6432e28338ef9,True,train,571,-2024-04-08-181409_png.rf.a62b5146508613abdc1589ad6e7ff7ec.jpg,-2024-04-08-181409.png,5
6519cfec5a5c53900ff2131a8c1c06dd,027fc14fb1c9cabd32e40fd3b45afafc0a096649c4004c531dee3e9fff1395f7,True,train,485,f1b0a59b-29ce-4d9a-80fb-33556ede7ad3_jpg.rf.3ec168d70392bab901203382ca5ad33a.jpg,f1b0a59b-29ce-4d9a-80fb-33556ede7ad3.jpg,188
654f61c160947d9fe61339f95d3f72c6,6ab4512726c40cb846abe7711cd2653bf9fa1345109d03fed33cc78a3931e570,True,valid,69,000045_jpg.rf.977d781ca53e03bcd2df889b030f46f0.jpg,000045.jpg,1
659770961d980a020b51f088908183ec,96e4f313618f79ce3281eee5fa0ebb0214c9b52ad236f66b7efd47bf0392a3bf,True,test,5,-2024-04-09-190744_png_jpg.rf.3249212f7c709f5b83e87d085a05238a.jpg,-2024-04-09-190744_png_jpg,6
65d4db18ad11af3d09069fe6329bc1c7,abf4c0053a82985e7721694f818d0a082d2905005cc7c2ef52ca951f66107e54,True,train,331,0f4060d50c39f101b100626f93d1f04_png_jpg.rf.f6e692584c7e292914de65fcf82a33ea.jpg,0f4060d50c39f101b100626f93d1f04_png.jpg,10
