split,image_id,file_name,annotation_id,class_id,class_name,occluded,out_of_image,out_of_bbox,malformed
train,572,000572.jpg,11422,3,Angle Bar,False,True,True,False
train,572,000572.jpg,11423,3,Angle Bar,False,True,False,False
train,572,000572.jpg,11424,3,Angle Bar,False,True,False,False
train,572,000572.jpg,11425,3,Angle Bar,False,True,False,False
train,572,000572.jpg,11426,3,Angle Bar,False,True,True,False
train,573,000573.jpg,963,2,HI-Beam,True,False,False,False
train,573,000573.jpg,964,2,HI-Beam,True,False,False,False
train,573,000573.jpg,965,2,HI-Beam,True,False,False,False
train,573,000573.jpg,966,2,HI-Beam,True,False,False,False
train,573,000573.jpg,967,2,HI-Beam,True,False,True,False
train,573,000573.jpg,968,2,HI-Beam,True,False,False,False
train,573,000573.jpg,969,2,HI-Beam,True,False,False,False
train,573,000573.jpg,970,2,HI-Beam,True,False,False,False
train,573,000573.jpg,971,2,HI-Beam,True,False,False,False
train,573,000573.jpg,972,2,HI-Beam,True,False,False,False
train,573,000573.jpg,973,2,HI-Beam,True,False,False,False
train,573,000573.jpg,974,2,HI-Beam,True,False,False,False
train,573,000573.jpg,975,2,HI-Beam,True,False,False,False
train,573,000573.jpg,976,2,HI-Beam,True,False,False,False
train,573,000573.jpg,977,2,HI-Beam,True,False,False,False
train,573,000573.jpg,978,2,HI-Beam,True,False,False,False
train,574,000574.jpg,3144,1,T-beam,True,False,False,False
train,577,000577.jpg,8079,1,T-beam,False,False,True,False
train,577,000577.jpg,8083,1,T-beam,True,False,False,False
train,577,000577.jpg,8084,1,T-beam,True,False,False,False
train,578,000578.jpg,1285,2,HI-Beam,True,False,True,False
train,581,000581.jpg,770,0,Channel,True,False,False,False
train,581,000581.jpg,771,0,Channel,True,False,False,False
train,581,000581.jpg,782,0,Channel,True,False,False,False
train,581,000581.jpg,786,0,Channel,True,False,False,False
train,581,000581.jpg,790,0,Channel,True,False,False,False
train,581,000581.jpg,794,0,Channel,True,False,False,False
train,581,000581.jpg,798,0,Channel,True,False,False,False
train,581,000581.jpg,802,0,Channel,True,False,False,False
train,581,000581.jpg,806,0,Channel,True,False,False,False
train,581,000581.jpg,813,0,Channel,True,False,False,False
train,581,000581.jpg,814,0,Channel,True,False,False,False
train,581,000581.jpg,1011,0,Channel,True,False,False,False
train,581,000581.jpg,1014,0,Channel,True,False,False,False
train,581,000581.jpg,1017,0,Channel,True,False,False,False
train,581,000581.jpg,1019,0,Channel,True,False,False,False
train,581,000581.jpg,1022,0,Channel,True,False,False,False
train,581,000581.jpg,1026,0,Channel,True,False,False,False
train,581,000581.jpg,1029,0,Channel,True,False,False,False
train,581,000581.jpg,1032,0,Channel,True,False,False,False
train,581,000581.jpg,1035,0,Channel,True,False,False,False
train,581,000581.jpg,1038,0,Channel,True,False,False,False
train,581,000581.jpg,1101,0,Channel,False,False,True,False
train,582,000582.jpg,4234,2,HI-Beam,True,False,False,False
train,582,000582.jpg,4235,2,HI-Beam,True,False,False,False
train,582,000582.jpg,4236,2,HI-Beam,True,False,False,False
train,582,000582.jpg,4237,2,HI-Beam,True,False,False,False
train,583,000583.jpg,7954,1,T-beam,False,True,False,False
train,584,000584.jpg,1253,2,HI-Beam,False,False,True,False
train,593,000593.jpg,1455,1,T-beam,False,False,True,False
train,595,000595.jpg,1362,3,Angle Bar,False,True,False,False
train,595,000595.jpg,1363,3,Angle Bar,False,True,True,False
train,595,000595.jpg,1364,3,Angle Bar,False,False,True,False
train,595,000595.jpg,1366,3,Angle Bar,False,True,True,False
train,595,000595.jpg,1367,3,Angle Bar,False,True,True,False
train,595,000595.jpg,1369,3,Angle Bar,False,False,True,False
train,595,000595.jpg,1370,3,Angle Bar,False,False,True,False
train,595,000595.jpg,1371,3,Angle Bar,False,False,True,False
train,596,000596.jpg,1452,2,HI-Beam,False,True,False,False
train,597,000597.jpg,6898,2,HI-Beam,True,False,False,False
train,606,000606.jpg,804,1,T-beam,True,False,False,False
train,607,000607.jpg,8059,3,Angle Bar,True,True,True,False
train,607,000607.jpg,8062,3,Angle Bar,True,True,True,False
train,607,000607.jpg,8064,3,Angle Bar,True,True,True,False
train,607,000607.jpg,8068,3,Angle Bar,True,True,True,False
train,607,000607.jpg,8069,3,Angle Bar,True,True,True,False
train,607,000607.jpg,8070,3,Angle Bar,True,True,True,False
train,607,000607.jpg,8071,3,Angle Bar,True,True,True,False
train,607,000607.jpg,8072,3,Angle Bar,True,False,True,False
train,607,000607.jpg,8073,3,Angle Bar,True,False,True,False
train,607,000607.jpg,8074,3,Angle Bar,True,False,True,False
train,610,000610.jpg,2991,1,T-beam,False,True,True,False
train,610,000610.jpg,2993,1,T-beam,False,True,True,False
train,611,000611.jpg,1475,1,T-beam,False,True,True,False
train,611,000611.jpg,1477,1,T-beam,True,False,False,False
train,611,000611.jpg,1478,1,T-beam,True,False,False,False
train,613,000613.jpg,108,1,T-beam,False,False,True,False
train,613,000613.jpg,111,1,T-beam,False,False,True,False
train,614,000614.jpg,6879,1,T-beam,False,True,True,False
train,616,000616.jpg,8116,3,Angle Bar,False,True,True,False
train,616,000616.jpg,8120,3,Angle Bar,True,False,False,False
train,616,000616.jpg,8125,3,Angle Bar,False,True,True,False
train,616,000616.jpg,8126,3,Angle Bar,False,True,True,False
train,616,000616.jpg,8127,3,Angle Bar,False,True,True,False
train,616,000616.jpg,8128,3,Angle Bar,False,True,True,False
train,616,000616.jpg,8129,3,Angle Bar,False,True,True,False
train,616,000616.jpg,8130,3,Angle Bar,False,True,True,False
train,616,000616.jpg,8131,3,Angle Bar,False,True,True,False
train,616,000616.jpg,8134,3,Angle Bar,False,True,True,False
train,616,000616.jpg,8135,3,Angle Bar,False,True,True,False
train,616,000616.jpg,8137,3,Angle Bar,False,True,True,False
train,616,000616.jpg,8140,3,Angle Bar,False,True,True,False
train,616,000616.jpg,8141,3,Angle Bar,False,True,True,False
train,616,000616.jpg,8142,3,Angle Bar,False,True,True,False
train,616,000616.jpg,8143,3,Angle Bar,False,True,False,False
train,616,000616.jpg,8144,3,Angle Bar,False,True,True,False
train,616,000616.jpg,8145,3,Angle Bar,False,True,True,False
train,618,000618.jpg,116,2,HI-Beam,True,False,False,False
train,619,000619.jpg,513,2,HI-Beam,False,False,True,False
train,619,000619.jpg,516,2,HI-Beam,True,False,False,False
train,619,000619.jpg,518,2,HI-Beam,True,False,True,False
train,620,000620.jpg,808,3,Angle Bar,False,True,True,False
train,620,000620.jpg,823,3,Angle Bar,False,True,True,False
train,620,000620.jpg,824,3,Angle Bar,False,True,True,False
train,620,000620.jpg,825,3,Angle Bar,False,True,True,False
train,620,000620.jpg,826,3,Angle Bar,False,True,True,False
train,620,000620.jpg,827,3,Angle Bar,False,True,True,False
train,620,000620.jpg,828,3,Angle Bar,False,True,True,False
train,620,000620.jpg,829,3,Angle Bar,False,True,True,False
train,620,000620.jpg,830,3,Angle Bar,False,True,True,False
train,620,000620.jpg,840,3,Angle Bar,False,True,True,False
train,620,000620.jpg,841,3,Angle Bar,True,False,False,False
train,620,000620.jpg,847,3,Angle Bar,False,True,True,False
train,620,000620.jpg,854,3,Angle Bar,False,True,True,False
train,620,000620.jpg,855,3,Angle Bar,False,True,False,False
train,620,000620.jpg,861,3,Angle Bar,False,True,True,False
train,620,000620.jpg,862,3,Angle Bar,True,False,True,False
train,620,000620.jpg,863,3,Angle Bar,True,False,True,False
train,620,000620.jpg,864,3,Angle Bar,True,False,False,False
train,620,000620.jpg,865,3,Angle Bar,True,False,False,False
train,620,000620.jpg,866,3,Angle Bar,True,False,False,False
train,620,000620.jpg,867,3,Angle Bar,True,True,True,False
train,620,000620.jpg,868,3,Angle Bar,True,False,False,False
train,620,000620.jpg,869,3,Angle Bar,True,True,True,False
train,623,000623.jpg,6754,2,HI-Beam,False,False,True,False
train,623,000623.jpg,6757,2,HI-Beam,False,False,True,False
train,623,000623.jpg,6760,2,HI-Beam,False,False,True,False
train,623,000623.jpg,6761,2,HI-Beam,False,False,True,False
train,627,000627.jpg,8213,1,T-beam,False,False,True,False
train,629,000629.jpg,228,2,HI-Beam,False,False,True,False
train,630,000630.jpg,6157,1,T-beam,False,True,False,False
train,631,000631.jpg,5834,1,T-beam,False,False,True,False
train,632,000632.jpg,1097,1,T-beam,False,True,True,False
train,634,000634.jpg,9730,3,Angle Bar,True,False,True,False
train,634,000634.jpg,9731,3,Angle Bar,True,False,True,False
train,634,000634.jpg,9743,3,Angle Bar,True,False,True,False
train,634,000634.jpg,9744,3,Angle Bar,True,False,True,False
train,634,000634.jpg,9745,3,Angle Bar,True,False,True,False
train,634,000634.jpg,9746,3,Angle Bar,True,False,True,False
train,634,000634.jpg,9747,3,Angle Bar,True,True,True,False
train,636,000636.jpg,1423,2,HI-Beam,False,False,True,False
train,636,000636.jpg,1424,2,HI-Beam,True,False,False,False
train,636,000636.jpg,1425,2,HI-Beam,False,False,True,False
train,636,000636.jpg,1426,2,HI-Beam,True,False,False,False
train,636,000636.jpg,1427,2,HI-Beam,True,False,False,False
train,636,000636.jpg,1428,2,HI-Beam,True,False,True,False
train,636,000636.jpg,1429,2,HI-Beam,True,False,False,False
train,636,000636.jpg,1430,2,HI-Beam,True,False,False,False
train,636,000636.jpg,1431,2,HI-Beam,True,False,False,False
train,636,000636.jpg,1432,2,HI-Beam,True,False,True,False
train,636,000636.jpg,1433,2,HI-Beam,True,False,False,False
train,636,000636.jpg,1435,2,HI-Beam,True,False,False,False
train,636,000636.jpg,1436,2,HI-Beam,True,False,False,False
train,636,000636.jpg,1437,2,HI-Beam,True,False,False,False
train,636,000636.jpg,1438,2,HI-Beam,False,False,True,False
train,636,000636.jpg,1443,2,HI-Beam,False,False,True,False
train,637,000637.jpg,4255,3,Angle Bar,False,True,False,False
train,637,000637.jpg,4259,3,Angle Bar,True,True,True,False
train,637,000637.jpg,4264,3,Angle Bar,True,True,True,False
train,640,000640.jpg,2398,1,T-beam,False,False,True,False
train,640,000640.jpg,2399,1,T-beam,False,True,True,False
train,641,000641.jpg,1208,1,T-beam,False,True,True,False
train,644,000644.jpg,9146,1,T-beam,False,True,True,False
train,645,000645.jpg,1236,1,T-beam,True,True,True,False
train,653,000653.jpg,8404,2,HI-Beam,True,False,False,False
train,653,000653.jpg,8410,2,HI-Beam,True,False,False,False
train,653,000653.jpg,8413,2,HI-Beam,True,False,False,False
train,653,000653.jpg,8417,2,HI-Beam,False,False,True,False
train,653,000653.jpg,8426,2,HI-Beam,False,False,True,False
train,653,000653.jpg,8429,2,HI-Beam,True,False,False,False
train,653,000653.jpg,8432,2,HI-Beam,False,False,True,False
train,653,000653.jpg,8433,2,HI-Beam,False,False,True,False
train,653,000653.jpg,8434,2,HI-Beam,False,False,True,False
train,653,000653.jpg,8436,2,HI-Beam,False,False,True,False
train,653,000653.jpg,8437,2,HI-Beam,False,False,True,False
train,653,000653.jpg,8438,2,HI-Beam,False,False,True,False
train,653,000653.jpg,8439,2,HI-Beam,False,False,True,False
train,653,000653.jpg,8440,2,HI-Beam,False,False,True,False
train,653,000653.jpg,8441,2,HI-Beam,False,False,True,False
train,653,000653.jpg,8442,2,HI-Beam,False,False,True,False
train,653,000653.jpg,8466,2,HI-Beam,False,False,True,False
train,653,000653.jpg,8467,2,HI-Beam,False,False,True,False
train,653,000653.jpg,8469,2,HI-Beam,False,False,True,False
train,653,000653.jpg,8471,2,HI-Beam,False,False,True,False
train,653,000653.jpg,8486,2,HI-Beam,False,False,True,False
train,653,000653.jpg,8509,2,HI-Beam,False,False,True,False
train,653,000653.jpg,8510,2,HI-Beam,False,False,True,False
train,653,000653.jpg,8511,2,HI-Beam,False,False,True,False
train,653,000653.jpg,8512,2,HI-Beam,True,False,False,False
train,653,000653.jpg,8519,2,HI-Beam,False,False,True,False
train,653,000653.jpg,8520,2,HI-Beam,False,False,True,False
train,653,000653.jpg,8521,2,HI-Beam,True,False,False,False
train,653,000653.jpg,8522,2,HI-Beam,False,False,True,False
train,653,000653.jpg,8525,2,HI-Beam,True,False,False,False
train,653,000653.jpg,8526,2,HI-Beam,False,False,True,False
train,653,000653.jpg,8527,2,HI-Beam,False,False,True,False
train,653,000653.jpg,8529,2,HI-Beam,True,False,False,False
train,653,000653.jpg,8530,2,HI-Beam,False,False,True,False
train,653,000653.jpg,8531,2,HI-Beam,False,False,True,False
train,653,000653.jpg,8532,2,HI-Beam,False,False,True,False
train,653,000653.jpg,8538,2,HI-Beam,True,False,False,False
train,653,000653.jpg,8544,2,HI-Beam,False,False,True,False
train,653,000653.jpg,8554,2,HI-Beam,True,False,False,False
train,653,000653.jpg,8566,2,HI-Beam,True,False,False,False
train,653,000653.jpg,8567,2,HI-Beam,False,False,True,False
train,653,000653.jpg,8576,2,HI-Beam,False,False,True,False
train,653,000653.jpg,8579,2,HI-Beam,False,False,True,False
train,653,000653.jpg,8586,2,HI-Beam,False,False,True,False
train,653,000653.jpg,8595,2,HI-Beam,False,False,True,False
train,653,000653.jpg,8600,2,HI-Beam,False,False,True,False
train,653,000653.jpg,8601,2,HI-Beam,False,False,True,False
train,653,000653.jpg,8602,2,HI-Beam,False,False,True,False
train,653,000653.jpg,8603,2,HI-Beam,False,False,True,False
train,653,000653.jpg,8604,2,HI-Beam,False,False,True,False
train,653,000653.jpg,8605,2,HI-Beam,False,False,True,False
train,653,000653.jpg,8611,2,HI-Beam,True,False,False,False
train,653,000653.jpg,8620,2,HI-Beam,True,False,False,False
train,653,000653.jpg,8622,2,HI-Beam,True,False,False,False
train,653,000653.jpg,8625,2,HI-Beam,True,False,False,False
train,653,000653.jpg,8626,2,HI-Beam,True,False,False,False
train,653,000653.jpg,8628,2,HI-Beam,True,False,False,False
train,653,000653.jpg,8630,2,HI-Beam,False,False,True,False
train,653,000653.jpg,8631,2,HI-Beam,False,False,True,False
train,653,000653.jpg,8636,2,HI-Beam,False,False,True,False
train,653,000653.jpg,8637,2,HI-Beam,False,False,True,False
train,653,000653.jpg,8638,2,HI-Beam,False,False,True,False
train,655,000655.jpg,11335,1,T-beam,False,False,True,False
train,655,000655.jpg,11343,1,T-beam,False,False,True,False
train,660,000660.jpg,172,1,T-beam,False,True,False,False
train,671,000671.jpg,3122,1,T-beam,True,False,False,False
train,672,000672.jpg,10065,3,Angle Bar,True,False,True,False
train,672,000672.jpg,10075,3,Angle Bar,False,False,True,False
train,672,000672.jpg,10078,3,Angle Bar,False,True,True,False
train,672,000672.jpg,10081,3,Angle Bar,True,False,True,False
train,672,000672.jpg,10086,3,Angle Bar,False,True,False,False
train,680,000680.jpg,5868,2,HI-Beam,True,True,False,False
train,682,000682.jpg,10595,1,T-beam,True,False,False,False
train,682,000682.jpg,10601,1,T-beam,True,False,False,False
train,683,000683.jpg,1273,1,T-beam,False,False,True,False
train,683,000683.jpg,1274,1,T-beam,False,False,True,False
train,684,000684.jpg,352,2,HI-Beam,True,False,False,False
train,684,000684.jpg,353,2,HI-Beam,True,False,False,False
train,684,000684.jpg,358,2,HI-Beam,False,False,True,False
train,684,000684.jpg,359,2,HI-Beam,True,False,False,False
train,684,000684.jpg,360,2,HI-Beam,False,False,True,False
train,684,000684.jpg,363,2,HI-Beam,False,False,True,False
train,684,000684.jpg,364,2,HI-Beam,True,False,False,False
train,684,000684.jpg,368,2,HI-Beam,False,False,True,False
train,684,000684.jpg,370,2,HI-Beam,False,False,True,False
train,684,000684.jpg,374,2,HI-Beam,False,False,True,False
train,684,000684.jpg,376,2,HI-Beam,True,False,False,False
train,684,000684.jpg,377,2,HI-Beam,False,False,True,False
train,684,000684.jpg,380,2,HI-Beam,False,False,True,False
train,684,000684.jpg,381,2,HI-Beam,True,False,False,False
train,684,000684.jpg,382,2,HI-Beam,False,False,True,False
train,684,000684.jpg,384,2,HI-Beam,False,False,True,False
train,684,000684.jpg,386,2,HI-Beam,False,False,True,False
train,684,000684.jpg,392,2,HI-Beam,False,False,True,False
train,684,000684.jpg,403,2,HI-Beam,False,False,True,False
train,684,000684.jpg,406,2,HI-Beam,True,False,False,False
train,684,000684.jpg,407,2,HI-Beam,True,False,False,False
train,684,000684.jpg,409,2,HI-Beam,False,False,True,False
train,684,000684.jpg,412,2,HI-Beam,False,False,True,False
train,684,000684.jpg,415,2,HI-Beam,False,False,True,False
train,684,000684.jpg,416,2,HI-Beam,False,False,True,False
train,684,000684.jpg,417,2,HI-Beam,False,False,True,False
train,684,000684.jpg,418,2,HI-Beam,True,False,False,False
train,684,000684.jpg,420,2,HI-Beam,False,False,True,False
train,684,000684.jpg,425,2,HI-Beam,True,False,True,False
train,684,000684.jpg,433,2,HI-Beam,False,False,True,False
train,684,000684.jpg,434,2,HI-Beam,False,False,True,False
train,684,000684.jpg,436,2,HI-Beam,False,False,True,False
train,684,000684.jpg,437,2,HI-Beam,False,False,True,False
train,684,000684.jpg,443,2,HI-Beam,False,False,True,False
train,684,000684.jpg,444,2,HI-Beam,False,False,True,False
train,684,000684.jpg,450,2,HI-Beam,False,False,True,False
train,684,000684.jpg,460,2,HI-Beam,False,False,True,False
train,684,000684.jpg,461,2,HI-Beam,True,False,True,False
train,684,000684.jpg,463,2,HI-Beam,False,False,True,False
train,684,000684.jpg,464,2,HI-Beam,True,False,False,False
train,684,000684.jpg,465,2,HI-Beam,True,False,False,False
train,684,000684.jpg,468,2,HI-Beam,True,False,False,False
train,684,000684.jpg,469,2,HI-Beam,False,False,True,False
train,684,000684.jpg,474,2,HI-Beam,False,False,True,False
train,684,000684.jpg,475,2,HI-Beam,False,False,True,False
train,684,000684.jpg,476,2,HI-Beam,False,False,True,False
train,684,000684.jpg,480,2,HI-Beam,False,False,True,False
train,684,000684.jpg,481,2,HI-Beam,False,False,True,False
train,684,000684.jpg,484,2,HI-Beam,False,False,True,False
train,684,000684.jpg,486,2,HI-Beam,False,False,True,False
train,684,000684.jpg,491,2,HI-Beam,False,False,True,False
train,684,000684.jpg,494,2,HI-Beam,False,False,True,False
train,684,000684.jpg,498,2,HI-Beam,False,False,True,False
train,684,000684.jpg,499,2,HI-Beam,False,False,True,False
train,684,000684.jpg,500,2,HI-Beam,False,False,True,False
train,684,000684.jpg,502,2,HI-Beam,False,False,True,False
train,684,000684.jpg,505,2,HI-Beam,False,False,True,False
train,684,000684.jpg,508,2,HI-Beam,False,False,True,False
train,684,000684.jpg,511,2,HI-Beam,False,False,True,False
train,684,000684.jpg,513,2,HI-Beam,False,False,True,False
train,684,000684.jpg,514,2,HI-Beam,False,False,True,False
train,684,000684.jpg,515,2,HI-Beam,False,False,True,False
train,684,000684.jpg,521,2,HI-Beam,False,False,True,False
train,684,000684.jpg,522,2,HI-Beam,False,False,True,False
train,684,000684.jpg,524,2,HI-Beam,False,False,True,False
train,684,000684.jpg,526,2,HI-Beam,False,False,True,False
train,684,000684.jpg,527,2,HI-Beam,False,False,True,False
train,684,000684.jpg,529,2,HI-Beam,False,False,True,False
train,684,000684.jpg,532,2,HI-Beam,False,False,True,False
train,684,000684.jpg,535,2,HI-Beam,False,False,True,False
train,684,000684.jpg,537,2,HI-Beam,False,False,True,False
train,684,000684.jpg,543,2,HI-Beam,True,False,False,False
train,684,000684.jpg,545,2,HI-Beam,False,False,True,False
train,684,000684.jpg,560,2,HI-Beam,False,False,True,False
train,686,000686.jpg,1168,1,T-beam,False,True,False,False
train,687,000687.jpg,4618,3,Angle Bar,False,False,True,False
train,687,000687.jpg,4619,3,Angle Bar,False,False,True,False
train,687,000687.jpg,4621,3,Angle Bar,False,False,True,False
train,687,000687.jpg,4623,3,Angle Bar,False,False,True,False
train,687,000687.jpg,4625,3,Angle Bar,False,False,True,False
train,687,000687.jpg,4626,3,Angle Bar,False,False,True,False
train,687,000687.jpg,4627,3,Angle Bar,True,False,True,False
train,687,000687.jpg,4633,3,Angle Bar,False,False,True,False
train,687,000687.jpg,4634,3,Angle Bar,False,False,True,False
train,687,000687.jpg,4635,3,Angle Bar,False,False,True,False
train,687,000687.jpg,4636,3,Angle Bar,True,False,True,False
train,687,000687.jpg,4637,3,Angle Bar,True,False,True,False
train,690,000690.jpg,10264,2,HI-Beam,True,True,False,False
train,695,000695.jpg,1491,1,T-beam,False,True,True,False
train,695,000695.jpg,1492,1,T-beam,False,False,True,False
train,696,000696.jpg,5641,1,T-beam,False,False,True,False
train,697,000697.jpg,44,2,HI-Beam,True,False,False,False
train,697,000697.jpg,67,2,HI-Beam,False,False,True,False
train,699,000699.jpg,4651,1,T-beam,True,False,False,False
train,700,000700.jpg,146,1,T-beam,False,False,True,False
train,700,000700.jpg,147,1,T-beam,False,True,False,False
train,702,000702.jpg,7799,3,Angle Bar,False,False,True,False
train,702,000702.jpg,7801,3,Angle Bar,True,False,True,False
train,702,000702.jpg,7802,3,Angle Bar,True,False,True,False
train,702,000702.jpg,7803,3,Angle Bar,True,False,True,False
train,702,000702.jpg,7810,3,Angle Bar,False,False,True,False
train,702,000702.jpg,7811,3,Angle Bar,False,True,True,False
train,702,000702.jpg,7812,3,Angle Bar,False,True,True,False
train,702,000702.jpg,7813,3,Angle Bar,False,True,True,False
train,702,000702.jpg,7826,3,Angle Bar,False,True,True,False
train,702,000702.jpg,7827,3,Angle Bar,False,True,True,False
train,702,000702.jpg,7828,3,Angle Bar,False,True,True,False
train,702,000702.jpg,7830,3,Angle Bar,False,True,True,False
train,702,000702.jpg,7831,3,Angle Bar,False,True,True,False
train,702,000702.jpg,7832,3,Angle Bar,False,True,True,False
train,702,000702.jpg,7833,3,Angle Bar,False,True,True,False
train,703,000703.jpg,3162,1,T-beam,False,True,True,False
train,703,000703.jpg,3164,1,T-beam,False,False,True,False
train,710,000710.jpg,2659,3,Angle Bar,False,True,False,False
train,710,000710.jpg,2660,3,Angle Bar,False,True,False,False
train,710,000710.jpg,2665,3,Angle Bar,True,True,True,False
train,710,000710.jpg,2666,3,Angle Bar,True,True,True,False
train,710,000710.jpg,2669,3,Angle Bar,False,True,False,False
train,710,000710.jpg,2670,3,Angle Bar,False,True,False,False
train,710,000710.jpg,2671,3,Angle Bar,False,True,False,False
train,710,000710.jpg,2672,3,Angle Bar,False,True,False,False
train,710,000710.jpg,2673,3,Angle Bar,False,True,False,False
train,710,000710.jpg,2674,3,Angle Bar,False,True,False,False
train,712,000712.jpg,1189,1,T-beam,False,False,True,False
train,712,000712.jpg,1195,1,T-beam,True,False,False,False
train,716,000716.jpg,1347,1,T-beam,False,True,True,False
train,716,000716.jpg,1348,1,T-beam,False,True,True,False
train,716,000716.jpg,1349,1,T-beam,False,True,True,False
train,716,000716.jpg,1350,1,T-beam,False,True,True,False
train,716,000716.jpg,1351,1,T-beam,False,True,True,False
train,718,000718.jpg,6711,1,T-beam,True,False,False,False
train,721,000721.jpg,588,2,HI-Beam,False,False,True,False
train,721,000721.jpg,596,2,HI-Beam,False,False,True,False
train,721,000721.jpg,608,2,HI-Beam,True,False,False,False
train,721,000721.jpg,617,2,HI-Beam,False,False,True,False
train,721,000721.jpg,624,2,HI-Beam,True,False,False,False
train,721,000721.jpg,634,2,HI-Beam,False,False,True,False
train,721,000721.jpg,635,2,HI-Beam,False,False,True,False
train,721,000721.jpg,645,2,HI-Beam,False,False,True,False
train,721,000721.jpg,654,2,HI-Beam,False,False,True,False
train,721,000721.jpg,657,2,HI-Beam,True,False,False,False
train,721,000721.jpg,659,2,HI-Beam,False,False,True,False
train,721,000721.jpg,660,2,HI-Beam,False,False,True,False
train,721,000721.jpg,662,2,HI-Beam,True,False,False,False
train,721,000721.jpg,671,2,HI-Beam,False,False,True,False
train,721,000721.jpg,683,2,HI-Beam,True,False,False,False
train,721,000721.jpg,690,2,HI-Beam,False,False,True,False
train,721,000721.jpg,696,2,HI-Beam,False,False,True,False
train,721,000721.jpg,705,2,HI-Beam,False,False,True,False
train,721,000721.jpg,715,2,HI-Beam,False,False,True,False
train,721,000721.jpg,721,2,HI-Beam,False,False,True,False
train,721,000721.jpg,722,2,HI-Beam,False,False,True,False
train,721,000721.jpg,724,2,HI-Beam,False,False,True,False
train,721,000721.jpg,725,2,HI-Beam,False,False,True,False
train,721,000721.jpg,728,2,HI-Beam,False,False,True,False
train,721,000721.jpg,729,2,HI-Beam,False,False,True,False
train,721,000721.jpg,732,2,HI-Beam,False,False,True,False
train,721,000721.jpg,733,2,HI-Beam,True,False,False,False
train,721,000721.jpg,738,2,HI-Beam,False,False,True,False
train,721,000721.jpg,746,2,HI-Beam,False,False,True,False
train,721,000721.jpg,747,2,HI-Beam,False,False,True,False
train,721,000721.jpg,749,2,HI-Beam,False,False,True,False
train,721,000721.jpg,750,2,HI-Beam,False,False,True,False
train,721,000721.jpg,756,2,HI-Beam,False,False,True,False
train,721,000721.jpg,760,2,HI-Beam,False,False,True,False
train,721,000721.jpg,774,2,HI-Beam,False,False,True,False
train,721,000721.jpg,775,2,HI-Beam,False,False,True,False
train,721,000721.jpg,785,2,HI-Beam,False,False,True,False
train,721,000721.jpg,786,2,HI-Beam,False,False,True,False
train,721,000721.jpg,787,2,HI-Beam,False,False,True,False
train,721,000721.jpg,789,2,HI-Beam,False,False,True,False
train,724,000724.jpg,6141,3,Angle Bar,True,True,True,False
train,724,000724.jpg,6148,3,Angle Bar,False,True,False,False
train,724,000724.jpg,6149,3,Angle Bar,False,True,False,False
train,725,000725.jpg,1215,1,T-beam,False,False,True,False
train,725,000725.jpg,1217,1,T-beam,False,False,True,False
train,725,000725.jpg,1221,1,T-beam,False,False,True,False
train,725,000725.jpg,1223,1,T-beam,False,False,True,False
train,726,000726.jpg,8644,0,Channel,True,False,False,False
train,726,000726.jpg,8645,0,Channel,True,False,False,False
train,726,000726.jpg,8652,0,Channel,True,False,False,False
train,726,000726.jpg,8656,0,Channel,True,False,False,False
train,726,000726.jpg,8666,0,Channel,True,False,False,False
train,726,000726.jpg,8673,0,Channel,True,False,False,False
train,726,000726.jpg,8737,0,Channel,True,False,False,False
train,726,000726.jpg,8743,0,Channel,True,False,False,False
train,726,000726.jpg,8749,0,Channel,True,False,False,False
train,726,000726.jpg,8752,0,Channel,True,False,False,False
train,726,000726.jpg,8753,0,Channel,True,False,False,False
train,726,000726.jpg,8758,0,Channel,True,False,False,False
train,726,000726.jpg,8761,0,Channel,True,False,False,False
train,728,000728.jpg,4707,1,T-beam,True,False,False,False
train,728,000728.jpg,4708,1,T-beam,False,True,False,False
train,729,000729.jpg,179,1,T-beam,False,False,True,False
train,732,000732.jpg,107,1,T-beam,True,False,False,False
train,732,000732.jpg,109,1,T-beam,False,False,True,False
train,732,000732.jpg,111,1,T-beam,False,False,True,False
train,733,000733.jpg,11351,3,Angle Bar,False,False,True,False
train,733,000733.jpg,11353,3,Angle Bar,False,False,True,False
train,735,000735.jpg,241,1,T-beam,False,True,True,False
train,736,000736.jpg,1073,1,T-beam,False,True,False,False
valid,49,000049.jpg,5837,1,T-beam,True,True,True,False
valid,59,000059.jpg,7338,1,T-beam,True,False,False,False
valid,63,000063.jpg,5828,1,T-beam,False,True,False,False
valid,81,000081.jpg,7475,1,T-beam,False,False,True,False
valid,81,000081.jpg,7478,1,T-beam,False,False,True,False
valid,81,000081.jpg,7482,1,T-beam,True,False,True,False
valid,83,000083.jpg,499,1,T-beam,True,False,False,False
valid,139,000139.jpg,984,2,HI-Beam,False,False,True,False
valid,139,000139.jpg,986,2,HI-Beam,True,False,True,False
valid,139,000139.jpg,989,2,HI-Beam,True,False,False,False
valid,141,000141.jpg,11083,2,HI-Beam,True,False,False,False
valid,141,000141.jpg,11090,2,HI-Beam,False,False,True,False
valid,141,000141.jpg,11094,2,HI-Beam,True,False,False,False
valid,141,000141.jpg,11095,2,HI-Beam,True,False,True,False
valid,176,000176.jpg,2094,0,Channel,True,False,False,False
valid,176,000176.jpg,2095,0,Channel,True,False,False,False
valid,176,000176.jpg,2100,0,Channel,True,False,False,False
